ts,x,y,z,qw,qx,qy,qz,rx,ry,rz
60162966,1.99999,-7.69993,1.28192,0.884738,0.0205305,0.0784187,-0.458986,-0.0361171,0.158266,-0.959984
60229633,2.01053,-7.72812,1.31081,0.885444,0.0276483,0.0846232,-0.45614,-0.0286849,0.175988,-0.953925
60296300,2.01945,-7.75008,1.3409,0.884194,0.0192018,0.0705801,-0.461358,-0.0314959,0.143018,-0.9641
60362966,2.03204,-7.7736,1.36413,0.88424,0.0166467,0.0612953,-0.462694,-0.0274976,0.124123,-0.965885
60429633,2.0463,-7.79604,1.37593,0.885762,0.00980028,0.0492066,-0.461419,-0.0281827,0.0963638,-0.96186
60496300,2.06354,-7.81805,1.37929,0.884919,-0.00244533,0.0457363,-0.463487,-0.0468866,0.0787605,-0.966799
60562966,2.08268,-7.8403,1.37956,0.882924,-0.0105898,0.0459989,-0.467138,-0.0618726,0.071394,-0.975491
60629633,2.10346,-7.86235,1.38374,0.88296,-0.00856934,0.0480193,-0.466907,-0.0601879,0.0768718,-0.975155
60696300,2.12568,-7.88206,1.39688,0.883602,-0.00800463,0.0463335,-0.465872,-0.0575079,0.0744913,-0.97255
60762966,2.15196,-7.90206,1.41866,0.881716,-0.0128505,0.0500311,-0.468944,-0.0698441,0.0762479,-0.980275
60829633,2.17975,-7.92336,1.44605,0.881851,-0.00793712,0.0702678,-0.466195,-0.080147,0.116796,-0.977305
60896300,2.20114,-7.93901,1.47549,0.881339,-0.0102156,0.0782908,-0.465841,-0.0918381,0.12884,-0.978398
60962966,2.21772,-7.95381,1.50353,0.881157,-0.00740485,0.0863285,-0.464817,-0.0944442,0.14577,-0.977723
61029633,2.23025,-7.97065,1.52097,0.878871,0.00720121,0.0859881,-0.469191,-0.0689508,0.158566,-0.986209
61096300,2.2423,-7.98909,1.52406,0.875859,0.0151247,0.0824034,-0.475238,-0.0525178,0.159397,-0.998478
61162966,2.25592,-8.00992,1.52128,0.873256,0.0123839,0.0851964,-0.479595,-0.0609198,0.161375,-1.00939
61229633,2.26915,-8.03354,1.52367,0.871147,0.00708739,0.0884914,-0.48293,-0.0741568,0.161728,-1.01838
61296300,2.28123,-8.0611,1.5335,0.868659,0.000179826,0.0851325,-0.488041,-0.0838048,0.148624,-1.03001
61362966,2.29248,-8.09235,1.54759,0.868215,-0.000620754,0.0751834,-0.490459,-0.0755383,0.13031,-1.03336
61429633,2.30684,-8.12706,1.56698,0.872405,0.00541718,0.0738411,-0.483143,-0.0625043,0.134478,-1.01573
61496300,2.32337,-8.16075,1.59235,0.87724,0.0186369,0.0859672,-0.471924,-0.0491636,0.169225,-0.991282
61562966,2.33801,-8.18825,1.61942,0.878232,0.0203887,0.0868698,-0.469837,-0.0465251,0.172598,-0.986504
61629633,2.35172,-8.21287,1.6447,0.879013,0.0219023,0.0781334,-0.469842,-0.0353672,0.158606,-0.984559
61696300,2.36592,-8.2363,1.6617,0.880792,0.0194216,0.0656068,-0.468533,-0.0275159,0.134174,-0.979601
61762966,2.381,-8.25849,1.66837,0.880648,0.00373951,0.0527902,-0.470806,-0.0433372,0.0966507,-0.984002
61829633,2.39886,-8.28265,1.67056,0.879172,-0.00941402,0.0426756,-0.474497,-0.0572083,0.0661528,-0.991709
61896300,2.42067,-8.30762,1.67582,0.878666,-0.0135258,0.0393994,-0.475616,-0.0613834,0.0564015,-0.993999
61962966,2.44272,-8.329,1.687,0.881737,-0.0137887,0.0352279,-0.470222,-0.0575472,0.0491758,-0.981263
62029633,2.46698,-8.34883,1.70598,0.88398,-0.0143839,0.0367385,-0.465857,-0.059775,0.0515734,-0.971569
62096300,2.49285,-8.36917,1.73279,0.883145,-0.0116462,0.0457848,-0.466715,-0.0635058,0.0700557,-0.974551
62162966,2.51567,-8.38904,1.76485,0.885147,-0.00185717,0.0631736,-0.460999,-0.0619498,0.110347,-0.963746
62229633,2.53078,-8.40455,1.79908,0.884208,-0.00331498,0.0602904,-0.463175,-0.0620856,0.103734,-0.968283
62296300,2.54405,-8.42339,1.82681,0.880074,-0.00595097,0.0645469,-0.470391,-0.0716795,0.108225,-0.985599
62362966,2.55537,-8.44525,1.83978,0.874395,-0.00426535,0.0661553,-0.480665,-0.0715639,0.111824,-1.00925
62429633,2.56821,-8.46804,1.83967,0.869218,-0.00958048,0.0696182,-0.48941,-0.0854362,0.111882,-1.0304
62496300,2.58404,-8.49192,1.83523,0.867111,-0.0153286,0.0807073,-0.491294,-0.106924,0.12523,-1.03769
62562966,2.60018,-8.51774,1.835,0.868719,-0.0125438,0.0909615,-0.486719,-0.111764,0.146351,-1.02959
62629633,2.61535,-8.54631,1.84183,0.872501,-0.00957248,0.0892943,-0.480288,-0.103784,0.147154,-1.01407
62696300,2.62934,-8.57855,1.85607,0.876649,-0.00821472,0.0810893,-0.474177,-0.0922709,0.134791,-0.997889
62762966,2.64411,-8.61568,1.87884,0.880502,0.0052531,0.0869051,-0.465979,-0.0727171,0.1586,-0.97928
62829633,2.65698,-8.65033,1.90891,0.880565,0.013105,0.0878351,-0.46553,-0.0595704,0.167675,-0.97765
62896300,2.66996,-8.67925,1.93944,0.877213,0.00243672,0.0834448,-0.472789,-0.0755394,0.149255,-0.994317
62962966,2.68202,-8.70321,1.96403,0.875598,-0.00719379,0.0697044,-0.477932,-0.0798413,0.115446,-1.0039
63029633,2.6967,-8.7267,1.9768,0.880245,-0.00746836,0.0631071,-0.470246,-0.0729603,0.104264,-0.985106
63096300,2.71326,-8.74915,1.97798,0.883652,-0.00883261,0.0555367,-0.464755,-0.0675568,0.0900618,-0.971426
63162966,2.7332,-8.7717,1.97387,0.8845,-0.013677,0.0570818,-0.462832,-0.0774127,0.0884326,-0.967606
63229633,2.75593,-8.79585,1.96995,0.885422,-0.0110657,0.0608839,-0.460649,-0.0761247,0.0977768,-0.963173
63296300,2.77899,-8.82014,1.9727,0.886799,-0.00203183,0.0580119,-0.458495,-0.0571232,0.101199,-0.957238
63362966,2.80423,-8.84436,1.98711,0.886266,-0.000838034,0.0577306,-0.459563,-0.0548582,0.101734,-0.95953
63429633,2.83305,-8.8707,2.01278,0.883652,-0.00297146,0.0682875,-0.463128,-0.0690394,0.118208,-0.969579
63496300,2.85786,-8.89509,2.04787,0.884333,0.00134752,0.0810627,-0.459764,-0.0729874,0.145121,-0.964187
63562966,2.87634,-8.91652,2.08094,0.882488,0.000567041,0.0776405,-0.463882,-0.0717747,0.137997,-0.97288
63629633,2.89289,-8.94026,2.10779,0.881464,0.011645,0.0801996,-0.465247,-0.0547612,0.152816,-0.97549
63696300,2.91116,-8.96507,2.11915,0.881288,0.019456,0.0877174,-0.463959,-0.0478384,0.173532,-0.973336
63762966,2.93325,-8.98958,2.11733,0.882464,0.0167346,0.103647,-0.458513,-0.0668883,0.199598,-0.965082
63829633,2.95554,-9.01496,2.11468,0.88552,0.0144025,0.115424,-0.449804,-0.0803341,0.219126,-0.948824
63896300,2.97907,-9.04435,2.12132,0.892114,0.0201111,0.126445,-0.43329,-0.0760428,0.245493,-0.913653
63962966,3.00078,-9.07426,2.13901,0.902852,0.0317962,0.123949,-0.410469,-0.045809,0.252595,-0.859223
64029633,3.02272,-9.10426,2.16328,0.910921,0.0393975,0.121682,-0.392256,-0.0244813,0.255359,-0.816377
64096300,3.04321,-9.133,2.19048,0.91355,0.0408391,0.125778,-0.384629,-0.0229369,0.26429,-0.80005
64162966,3.06158,-9.1587,2.21742,0.914195,0.0428361,0.119669,-0.384828,-0.0142417,0.254508,-0.798687
64229633,3.08392,-9.18062,2.23991,0.917627,0.0381771,0.117747,-0.377676,-0.0194698,0.24745,-0.783318
64296300,3.1084,-9.19753,2.25324,0.924105,0.0236477,0.109576,-0.365326,-0.0372758,0.221607,-0.757095
64362966,3.13457,-9.2107,2.25869,0.931495,0.00536123,0.105301,-0.348138,-0.0646803,0.201264,-0.721866
64429633,3.16244,-9.22361,2.26022,0.93638,-0.00708619,0.105716,-0.334614,-0.0857375,0.194461,-0.69478
64496300,3.1924,-9.23869,2.26418,0.93956,-0.00663885,0.100045,-0.327375,-0.0794126,0.184699,-0.677917
64562966,3.2257,-9.25464,2.27845,0.941605,-0.00431178,0.0934818,-0.323454,-0.0697039,0.174135,-0.667857
64629633,3.26089,-9.27004,2.3044,0.939785,-0.00547259,0.0839122,-0.331258,-0.0667252,0.15471,-0.682944
64696300,3.29962,-9.28553,2.34006,0.939581,-0.00401894,0.093263,-0.329354,-0.070094,0.173478,-0.680397
64762966,3.32893,-9.29758,2.37756,0.940676,0.000705878,0.0857365,-0.328293,-0.0557279,0.162478,-0.676101
64829633,3.35544,-9.30698,2.41102,0.941902,-0.0080977,0.0860113,-0.324589,-0.0720434,0.157421,-0.669415
64896300,3.38105,-9.31881,2.43244,0.9415,-0.0101707,0.0885762,-0.325005,-0.0778089,0.160871,-0.671057
64962966,3.40726,-9.33434,2.43972,0.941567,-0.00435089,0.0914654,-0.32414,-0.068532,0.170242,-0.668946
65029633,3.43648,-9.35136,2.4379,0.940447,-0.00922984,0.0924166,-0.327007,-0.0790031,0.168587,-0.675953
65096300,3.47202,-9.36864,2.43472,0.942691,-0.0234868,0.100923,-0.31717,-0.110229,0.176292,-0.65886
65162966,3.51116,-9.38509,2.43556,0.949473,-0.0343751,0.106686,-0.293152,-0.130378,0.183464,-0.610944
65229633,3.55289,-9.40085,2.4427,0.959616,-0.0380095,0.107594,-0.25713,-0.130957,0.188057,-0.53597
65296300,3.59857,-9.41847,2.45795,0.970647,-0.0291691,0.111334,-0.211183,-0.10607,0.205249,-0.439396
65362966,3.64602,-9.43519,2.48557,0.977072,-0.0196827,0.125973,-0.170511,-0.0839609,0.241807,-0.355752
65429633,3.68846,-9.4466,2.51897,0.981585,-0.0299771,0.119577,-0.145921,-0.0963867,0.227971,-0.306198
65496300,3.72858,-9.45416,2.55036,0.984686,-0.0448598,0.113998,-0.124041,-0.119661,0.215029,-0.263551
65562966,3.76452,-9.46118,2.57083,0.988623,-0.0441548,0.101461,-0.101881,-0.110241,0.192809,-0.216053
65629633,3.80038,-9.46538,2.58008,0.992222,-0.0403072,0.090821,-0.0749806,-0.0952039,0.175078,-0.159212
65696300,3.8376,-9.4656,2.58117,0.994461,-0.0456362,0.0834983,-0.0446474,-0.0997027,0.162714,-0.0978681
65762966,3.87741,-9.46296,2.5781,0.994758,-0.0559226,0.0844332,-0.0141433,-0.115511,0.167177,-0.0381224
65829633,3.91962,-9.45993,2.57544,0.994299,-0.0569176,0.0880311,0.019522,-0.111748,0.178223,0.0292681
65896300,3.96362,-9.45824,2.57421,0.99363,-0.0498205,0.0887441,0.048386,-0.0920699,0.182185,0.0888994
65962966,4.00937,-9.45737,2.5752,0.993018,-0.0518628,0.0818536,0.0672786,-0.0934747,0.170365,0.127309
66029633,4.05937,-9.45724,2.57858,0.992261,-0.0575056,0.0757178,0.0798643,-0.103534,0.160132,0.152314
66096300,4.11394,-9.45756,2.58326,0.989117,-0.0607238,0.0878013,0.101249,-0.104353,0.187077,0.194216
66162966,4.1655,-9.46016,2.58659,0.987932,-0.0677562,0.0864742,0.109183,-0.117297,0.186741,0.209144
66229633,4.21555,-9.46374,2.59116,0.986599,-0.0743452,0.0848988,0.117845,-0.129274,0.186117,0.225682
66296300,4.26745,-9.46854,2.59476,0.98498,-0.067272,0.0898029,0.131241,-0.111304,0.195815,0.253981
66362966,4.32139,-9.4732,2.59445,0.98087,-0.0656589,0.09424,0.157169,-0.10152,0.206988,0.307213
66429633,4.37628,-9.47939,2.5889,0.977687,-0.0759989,0.0896307,0.174123,-0.120146,0.203122,0.34024
66496300,4.43433,-9.48793,2.58123,0.97243,-0.0872589,0.0879826,0.197545,-0.138332,0.207066,0.386441
66562966,4.49712,-9.49757,2.57526,0.965067,-0.0892465,0.0915214,0.228701,-0.133993,0.219222,0.450606
66629633,4.55834,-9.50763,2.57482,0.956062,-0.0832445,0.0875293,0.267121,-0.115278,0.213457,0.532535
66696300,4.615,-9.51489,2.58009,0.945107,-0.0866071,0.0822789,0.304142,-0.116467,0.209741,0.610409
66762966,4.66891,-9.51868,2.59088,0.931362,-0.0870742,0.0824341,0.343783,-0.108216,0.215076,0.695515
66829633,4.72115,-9.51852,2.59963,0.918462,-0.0788367,0.0788995,0.379456,-0.0868871,0.206221,0.774574
66896300,4.77064,-9.51311,2.60356,0.908014,-0.0749948,0.0748398,0.405322,-0.0771054,0.197996,0.832023
66962966,4.8176,-9.504,2.60252,0.897636,-0.0744601,0.0701168,0.428705,-0.0749883,0.190879,0.883942
67029633,4.86331,-9.4914,2.59814,0.890383,-0.07454,0.0647343,0.444378,-0.0765504,0.182537,0.918824
67096300,4.90871,-9.47655,2.59302,0.882075,-0.0704202,0.0644433,0.461337,-0.0658784,0.179627,0.957842
67162966,4.95521,-9.4598,2.58872,0.878375,-0.0648118,0.0601932,0.469717,-0.058156,0.167412,0.97725
67229633,5.00049,-9.43933,2.5878,0.871396,-0.0708533,0.0531068,0.482523,-0.0732515,0.161634,1.00548
67296300,5.04419,-9.41463,2.59045,0.864142,-0.07864,0.0450004,0.495024,-0.0926192,0.156266,1.03318
67362966,5.08698,-9.38647,2.59712,0.853119,-0.0901781,0.0487184,0.511549,-0.105857,0.176298,1.07092
67429633,5.12746,-9.36314,2.60332,0.851003,-0.0841725,0.0365627,0.51708,-0.106849,0.149838,1.08397
67496300,5.16803,-9.33794,2.61078,0.843759,-0.0773139,0.0350214,0.529969,-0.0944311,0.141519,1.11496
67562966,5.21155,-9.3124,2.61505,0.836255,-0.0589377,0.0365206,0.543939,-0.0593454,0.125528,1.14965
67629633,5.25684,-9.28323,2.61567,0.824509,-0.0509099,0.0367204,0.562356,-0.0429638,0.118086,1.19461
67696300,5.30466,-9.25165,2.61479,0.816255,-0.0550646,0.033826,0.574066,-0.0514415,0.118721,1.22281
67762966,5.35644,-9.21861,2.61409,0.806297,-0.0597806,0.0258154,0.587915,-0.066514,0.112157,1.25632
67829633,5.41122,-9.18511,2.61423,0.798693,-0.0588761,0.0138185,0.598692,-0.0779148,0.0927035,1.28286
67896300,5.46571,-9.15283,2.61676,0.790419,-0.0529629,0.00837768,0.610215,-0.0737923,0.0779602,1.312
67962966,5.51726,-9.11677,2.62233,0.778313,-0.0574618,0.0166773,0.62502,-0.0689842,0.0979464,1.34981
68029633,5.56494,-9.07904,2.62736,0.768982,-0.0597151,0.0202533,0.636153,-0.0665028,0.107331,1.37872
68096300,5.60809,-9.04095,2.6276,0.76231,-0.0516237,0.023535,0.644721,-0.0486345,0.102628,1.40154
68162966,5.64403,-8.99995,2.62372,0.751422,-0.0594586,0.0314882,0.656383,-0.0484212,0.125708,1.43293
68229633,5.6752,-8.95905,2.61795,0.747207,-0.0634892,0.028431,0.66094,-0.0577924,0.126752,1.44476
68296300,5.7026,-8.91716,2.61275,0.740872,-0.0633574,0.0270655,0.668104,-0.0582017,0.125089,1.46395
68362966,5.72797,-8.87474,2.60564,0.738022,-0.0622429,0.0269122,0.671361,-0.0561958,0.123613,1.47279
68429633,5.75213,-8.83017,2.59776,0.738584,-0.0696059,0.0245171,0.67011,-0.0706141,0.129868,1.46906
68496300,5.77571,-8.78534,2.59455,0.740005,-0.0717751,0.0174863,0.668532,-0.0835666,0.122151,1.46429
68562966,5.79716,-8.73693,2.59709,0.741492,-0.0766966,0.0127427,0.666441,-0.0976281,0.121423,1.45835
68629633,5.81561,-8.68495,2.60429,0.734148,-0.089105,0.019889,0.672824,-0.105441,0.149665,1.47577
68696300,5.83151,-8.63856,2.61085,0.730532,-0.0781674,0.0111988,0.678297,-0.0999319,0.122711,1.49053
68762966,5.84248,-8.59145,2.61745,0.723517,-0.0763115,0.000768205,0.686075,-0.110212,0.106021,1.51183
68829633,5.85193,-8.54202,2.61923,0.715107,-0.0739218,-0.00388505,0.695085,-0.111887,0.0973611,1.53695
68896300,5.85918,-8.48986,2.61835,0.70141,-0.0760122,-0.002406,0.708689,-0.110873,0.104553,1.57531
68962966,5.86482,-8.43658,2.61524,0.687893,-0.079475,-0.00373648,0.721438,-0.115684,0.109752,1.61203
69029633,5.86981,-8.37974,2.6108,0.669681,-0.0787675,-0.00290732,0.738454,-0.110719,0.112677,1.66215
69096300,5.87407,-8.32116,2.60814,0.648018,-0.07436,-0.00332794,0.757979,-0.102197,0.108627,1.72133
69162966,5.87882,-8.26473,2.60869,0.6264,-0.06713,-0.00916912,0.776552,-0.0989284,0.0929064,1.77943
69229633,5.88495,-8.20903,2.61172,0.601878,-0.0603131,-0.0129071,0.796203,-0.0935954,0.0805931,1.84324
69296300,5.89028,-8.15106,2.61622,0.58194,-0.0634628,-0.00836136,0.810708,-0.0879155,0.0933034,1.89232
69362966,5.89515,-8.09553,2.61983,0.573536,-0.0609728,-0.0108238,0.816836,-0.0880715,0.0873048,1.91342
69429633,5.89876,-8.04329,2.6232,0.567722,-0.0671604,-0.0130574,0.820372,-0.0982862,0.0955122,1.92618
69496300,5.90265,-7.99481,2.62172,0.566356,-0.0644243,-0.0146443,0.821508,-0.0975787,0.0893813,1.93006
69562966,5.90203,-7.94594,2.61805,0.561666,-0.0666194,-0.013957,0.824559,-0.0984485,0.0943248,1.94099
69629633,5.89869,-7.89811,2.61508,0.558182,-0.0658975,-0.0145124,0.82697,-0.0981485,0.0929231,1.94956
69696300,5.89443,-7.85044,2.6118,0.55496,-0.0612793,-0.0149097,0.829483,-0.0932226,0.0852147,1.95832
69762966,5.88724,-7.80032,2.60914,0.552172,-0.0603023,-0.0168335,0.831376,-0.0950446,0.0817689,1.96516
69829633,5.87695,-7.74908,2.61029,0.555908,-0.0585655,-0.0269136,0.828741,-0.110194,0.0671987,1.95619
69896300,5.86242,-7.69777,2.61703,0.558,-0.0594075,-0.0396042,0.826764,-0.132364,0.05406,1.95062
69962966,5.8461,-7.64951,2.62574,0.548036,-0.0624061,-0.0462351,0.832841,-0.146141,0.0532968,1.97369
70029633,5.82959,-7.6059,2.63157,0.537312,-0.0540447,-0.0538378,0.839926,-0.14915,0.0329376,2.00091
70096300,5.8121,-7.56295,2.63538,0.529527,-0.0458387,-0.0555049,0.845233,-0.142886,0.0187071,2.02092
70162966,5.79408,-7.5186,2.63641,0.511318,-0.0328546,-0.0425952,0.857706,-0.106879,0.0128001,2.06575
70229633,5.77283,-7.47132,2.63544,0.491024,-0.0253908,-0.0309247,0.870227,-0.0788472,0.0138224,2.11361
70296300,5.74909,-7.42327,2.63312,0.467069,-0.0203246,-0.0311074,0.88344,-0.0740183,0.00685251,2.16866
70362966,5.7243,-7.37486,2.6301,0.440444,-0.0118581,-0.0362727,0.896969,-0.0755929,-0.0106797,2.2291
70429633,5.7004,-7.32774,2.62958,0.407278,-3.10E-05,-0.0370362,0.912553,-0.0677025,-0.0301161,2.30306
70496300,5.67482,-7.28006,2.63561,0.373475,0.00232855,-0.0289769,0.927185,-0.0520356,-0.0259652,2.37642
70562966,5.65068,-7.23485,2.64048,0.343605,0.00457117,-0.0230423,0.938821,-0.0401467,-0.0244203,2.44038
70629633,5.62695,-7.19413,2.64158,0.330118,0.00576213,-0.0256163,0.943574,-0.0445694,-0.0277904,2.46911
70696300,5.6026,-7.15514,2.63982,0.322079,-0.00371353,-0.0223198,0.946442,-0.044657,-0.00734827,2.48573
70762966,5.57892,-7.11762,2.63488,0.312992,-0.00615798,-0.00865074,0.949696,-0.0202877,0.00628124,2.50481
70829633,5.55505,-7.08211,2.63017,0.314787,-0.0115577,0.000536878,0.949092,-0.00625891,0.0222784,2.50101
70896300,5.53327,-7.0476,2.62812,0.318921,-0.0111166,0.00656189,0.947693,0.00534839,0.0252584,2.49242
70962966,5.51093,-7.01226,2.63069,0.326177,-0.0100187,0.00885632,0.945214,0.0102098,0.0247196,2.47714
71029633,5.48866,-6.97767,2.64105,0.338063,-0.00548468,0.00761309,0.941077,0.0106221,0.015471,2.45193
71096300,5.46607,-6.94542,2.66167,0.357563,-0.000286576,-0.000251154,0.933889,-0.000674039,0.000355654,2.41028
71162966,5.44224,-6.91516,2.69314,0.375984,-0.0114033,-0.00556947,0.926539,-0.0188994,0.0169439,2.37045
71229633,5.42545,-6.88883,2.72713,0.391001,-0.00521086,-0.00335255,0.92037,-0.0102465,0.00697018,2.3381
71296300,5.41052,-6.86422,2.75923,0.411396,-0.00299952,-0.0046573,0.91144,-0.0109579,0.00163577,2.2936
71362966,5.39812,-6.83998,2.78345,0.429849,-0.00785674,-0.00526675,0.902851,-0.0162661,0.00965926,2.25282
71429633,5.38837,-6.81286,2.79064,0.451403,-0.00341557,-0.0035884,0.892307,-0.00948768,0.00285584,2.20489
71496300,5.37824,-6.78022,2.78475,0.466915,0.00894823,0.00444347,0.884246,0.0162162,-0.0116757,2.16985
71562966,5.36479,-6.74423,2.78017,0.478274,0.00455955,0.00431095,0.878188,0.0119335,-0.00388465,2.14417
71629633,5.35027,-6.70741,2.78516,0.475796,-0.00557045,0.000461586,0.879538,-0.00448908,0.0102383,2.14982
71696300,5.34088,-6.67238,2.8012,0.468725,0.0148383,-0.00168691,0.883218,0.0109348,-0.0277959,2.16563
71762966,5.33103,-6.63532,2.82699,0.452146,0.0358689,-0.00179518,0.891221,0.0293034,-0.0656046,2.20164
71829633,5.31855,-6.59558,2.86209,0.43305,0.033807,0.0108624,0.90067,0.0489316,-0.0515128,2.24398
71896300,5.30783,-6.561,2.89569,0.418145,0.0394353,0.0194376,0.907316,0.0684093,-0.0553333,2.276
71962966,5.29655,-6.53275,2.92179,0.414873,0.0454634,0.012666,0.908654,0.0609374,-0.0721742,2.28277
72029633,5.28543,-6.50718,2.93501,0.411298,0.0543142,0.0122397,0.909799,0.067266,-0.0888786,2.28944
72096300,5.27234,-6.48115,2.93494,0.403234,0.0581244,0.0181753,0.913068,0.0804902,-0.0916134,2.30617
72162966,5.25634,-6.45526,2.92756,0.404043,0.052241,0.0175533,0.913078,0.0745856,-0.0813053,2.30535
72229633,5.24016,-6.42911,2.92215,0.408295,0.0449204,0.0149273,0.911622,0.0640974,-0.0697679,2.29718
72296300,5.22418,-6.4007,2.92103,0.40927,0.0451031,0.0156197,0.911164,0.0655879,-0.0694632,2.29498
72362966,5.20683,-6.37085,2.92804,0.41143,0.0413426,0.0130979,0.910409,0.0580214,-0.0645445,2.29082
72429633,5.18856,-6.34157,2.94631,0.42245,0.0412341,0.00919224,0.905401,0.0516225,-0.0669503,2.26674
72496300,5.16579,-6.31144,2.97491,0.428948,0.0189359,0.00741912,0.9031,0.0296613,-0.0278408,2.25433
72562966,5.14815,-6.28593,3.00825,0.426027,0.000293092,0.0113272,0.90464,0.0207461,0.0091212,2.26143
72629633,5.13542,-6.2667,3.04143,0.426911,-0.00606097,0.0091436,0.904227,0.011363,0.0187691,2.25949
72696300,5.12418,-6.25015,3.06988,0.433055,-0.00787984,0.00283298,0.901329,-0.00171816,0.0166591,2.24579
72762966,5.11312,-6.23238,3.08837,0.436826,-0.0108693,0.0012804,0.899479,-0.00719419,0.0206735,2.23732
72829633,5.10315,-6.21335,3.09584,0.440462,-0.00400684,-0.00715888,0.897734,-0.016384,0.000887714,2.22932
72896300,5.08699,-6.18919,3.09776,0.443864,-0.00933859,-0.0229857,0.895751,-0.0494896,-0.00367495,2.22157
72962966,5.0682,-6.16079,3.10331,0.441475,-0.0173485,-0.025248,0.89675,-0.0606398,0.00882198,2.22638
73029633,5.05194,-6.1329,3.11926,0.424207,-0.0167525,-0.0145004,0.905294,-0.040485,0.0180306,2.26483
73096300,5.03561,-6.10372,3.14212,0.40692,-0.0158375,-0.00114752,0.913326,-0.0149918,0.0279994,2.30311
73162966,5.01734,-6.07607,3.16943,0.392191,-0.0204257,0.0103416,0.919599,0.00300182,0.0456946,2.33541
73229633,4.99856,-6.05456,3.19544,0.389111,-0.0175245,0.0044066,0.921014,-0.00552442,0.0357175,2.34202
73296300,4.9781,-6.03602,3.21609,0.384037,-0.0177102,0.00247981,0.923145,-0.00902979,0.0346097,2.35297
73362966,4.95553,-6.01857,3.22631,0.374993,-0.0140381,0.00527213,0.926906,-0.00075515,0.0299824,2.37271
73429633,4.93029,-6.00303,3.22875,0.367005,-0.00520113,0.00471866,0.930193,0.0049613,0.01314,2.39003
73496300,4.90163,-5.98917,3.22994,0.361873,-0.00549828,-0.00140853,0.93221,-0.00660578,0.00923182,2.401
73562966,4.87142,-5.97592,3.23376,0.358238,-0.00603683,-0.00133777,0.93361,-0.00682356,0.0103138,2.40878
73629633,4.8395,-5.96339,3.24333,0.358921,-0.00815704,0.00289834,0.933328,-0.000445337,0.0173078,2.40734
73696300,4.80733,-5.95319,3.26293,0.366019,-0.00805102,0.00353397,0.930566,0.000683626,0.0175719,2.39211
73762966,4.77498,-5.94406,3.29292,0.369302,-0.0143284,0.00623172,0.929178,0.000998234,0.0312351,2.385
73829633,4.74914,-5.93755,3.3265,0.369956,-0.0130361,0.00358367,0.928951,-0.00298857,0.0268747,2.38356
73896300,4.72839,-5.93185,3.35874,0.372604,-0.0105419,-0.00569572,0.927913,-0.0184293,0.01532,2.37777
